disease_cohort,path_id,anchor_disease_id,anchor_disease_name,anchor_disease_source,path_length,end_node_id,end_node_type,end_node_name,end_node_source,path_node_names,path_node_types,path_relations,novel_edge_count,literature_edge_count
Tay-Sachs,9b9dbfaaf0ee3631,10100,Tay-Sachs disease,MONDO,2,7813,gene/protein,EVI5,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > EVI5 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,e5c0e10e2630955f,10100,Tay-Sachs disease,MONDO,2,345,gene/protein,APOC3,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > APOC3 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,c8fe56545c07113a,10100,Tay-Sachs disease,MONDO,2,949,gene/protein,SCARB1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > SCARB1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,2dfb12ea579c71a3,10100,Tay-Sachs disease,MONDO,2,1071,gene/protein,CETP,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > CETP (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,cbe5dba7588ff6c1,10100,Tay-Sachs disease,MONDO,2,3240,gene/protein,HP,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > HP (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,77e1fd29a4eaeca5,10100,Tay-Sachs disease,MONDO,2,154664,gene/protein,ABCA13,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ABCA13 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,15f26f0a499c2189,10100,Tay-Sachs disease,MONDO,2,3990,gene/protein,LIPC,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > LIPC (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,92f03fa70b985d58,10100,Tay-Sachs disease,MONDO,2,79568,gene/protein,MAIP1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > MAIP1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,3f2b7c713fd8c3d3,10100,Tay-Sachs disease,MONDO,2,4023,gene/protein,LPL,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > LPL (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,bf960906c1b92599,10100,Tay-Sachs disease,MONDO,2,5819,gene/protein,NECTIN2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NECTIN2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,623b5ad15aa5fdad,10100,Tay-Sachs disease,MONDO,2,10462,gene/protein,CLEC10A,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > CLEC10A (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,e218d7ae0eb8cbd8,10100,Tay-Sachs disease,MONDO,2,7436,gene/protein,VLDLR,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > VLDLR (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,23ad10f33315ae53,10100,Tay-Sachs disease,MONDO,2,4018,gene/protein,LPA,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > LPA (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,53b982868cddefa2,10100,Tay-Sachs disease,MONDO,2,1662,gene/protein,DDX10,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > DDX10 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,88e6c76cadb1be70,10100,Tay-Sachs disease,MONDO,2,2039,gene/protein,DMTN,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > DMTN (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,88d7eadad6bfa084,10100,Tay-Sachs disease,MONDO,2,2117,gene/protein,ETV3,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ETV3 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,95a80e50271c9759,10100,Tay-Sachs disease,MONDO,2,3098,gene/protein,HK1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > HK1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,179855f7008c3dcc,10100,Tay-Sachs disease,MONDO,2,4537,gene/protein,MT-ND3,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > MT-ND3 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,4342555639e61505,10100,Tay-Sachs disease,MONDO,2,4724,gene/protein,NDUFS4,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFS4 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,67689dff8a568672,10100,Tay-Sachs disease,MONDO,2,9444,gene/protein,QKI,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > QKI (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,7ade611a03677cf2,10100,Tay-Sachs disease,MONDO,2,10767,gene/protein,HBS1L,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > HBS1L (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,2107f3d09ad4e25a,10100,Tay-Sachs disease,MONDO,2,26040,gene/protein,SETBP1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > SETBP1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,d9f539478d1dafb5,10100,Tay-Sachs disease,MONDO,2,54897,gene/protein,CASZ1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > CASZ1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,4c96c8324110994a,10100,Tay-Sachs disease,MONDO,2,55422,gene/protein,ZNF331,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ZNF331 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,4c231380d9fa187c,10100,Tay-Sachs disease,MONDO,2,57678,gene/protein,GPAM,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > GPAM (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,910d205c20ac8223,10100,Tay-Sachs disease,MONDO,2,84722,gene/protein,PSRC1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PSRC1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,7415345bf7371c42,10100,Tay-Sachs disease,MONDO,2,84947,gene/protein,SERAC1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > SERAC1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,4356d5e736645bbd,10100,Tay-Sachs disease,MONDO,2,138199,gene/protein,CARNMT1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > CARNMT1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,8bd568509bc7c338,10100,Tay-Sachs disease,MONDO,2,116519,gene/protein,APOA5,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > APOA5 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,72362e45eb6669cd,10100,Tay-Sachs disease,MONDO,2,9732,gene/protein,DOCK4,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > DOCK4 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,4709d14540a49ff1,10100,Tay-Sachs disease,MONDO,2,5465,gene/protein,PPARA,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PPARA (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,11b831f24afb829d,10100,Tay-Sachs disease,MONDO,2,51141,gene/protein,INSIG2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > INSIG2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,ed2b95e92d6a64c3,10100,Tay-Sachs disease,MONDO,2,7466,gene/protein,WFS1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > WFS1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,aacc2245b1335031,10100,Tay-Sachs disease,MONDO,2,8972,gene/protein,MGAM,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > MGAM (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,17e81a76049a46d1,10100,Tay-Sachs disease,MONDO,2,51249,gene/protein,TMEM69,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > TMEM69 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,a9beb258da941d8e,10100,Tay-Sachs disease,MONDO,2,84620,gene/protein,ST6GAL2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ST6GAL2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,3b18bfd072012040,10100,Tay-Sachs disease,MONDO,2,151188,gene/protein,ARL6IP6,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ARL6IP6 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,42d4d349f3a6301c,10100,Tay-Sachs disease,MONDO,2,259236,gene/protein,TMIE,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > TMIE (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,93aa2c2f70510493,10100,Tay-Sachs disease,MONDO,2,2241,gene/protein,FER,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > FER (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,23ae65a6e0d186f9,10100,Tay-Sachs disease,MONDO,2,2888,gene/protein,GRB14,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > GRB14 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,93ae50f68f4749c0,10100,Tay-Sachs disease,MONDO,2,3482,gene/protein,IGF2R,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > IGF2R (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,47d9c3617bd17f40,10100,Tay-Sachs disease,MONDO,2,4862,gene/protein,NPAS2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NPAS2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,39ba0fbe9eb9db3e,10100,Tay-Sachs disease,MONDO,2,6239,gene/protein,RREB1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > RREB1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,9cdf4f9bce108733,10100,Tay-Sachs disease,MONDO,2,7474,gene/protein,WNT5A,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > WNT5A (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,1ae1021cf911c07e,10100,Tay-Sachs disease,MONDO,2,9100,gene/protein,USP10,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > USP10 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,34b854218256b4b9,10100,Tay-Sachs disease,MONDO,2,23072,gene/protein,HECW1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > HECW1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,002a7199bfa047b5,10100,Tay-Sachs disease,MONDO,2,24149,gene/protein,ZNF318,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > ZNF318 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,617e622321fd9787,10100,Tay-Sachs disease,MONDO,2,26191,gene/protein,PTPN22,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PTPN22 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,c218369eb382fcfb,10100,Tay-Sachs disease,MONDO,2,54922,gene/protein,RASIP1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > RASIP1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,5d5a7570c66679aa,10100,Tay-Sachs disease,MONDO,2,56288,gene/protein,PARD3,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PARD3 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,3fa66c4edd3d673f,10100,Tay-Sachs disease,MONDO,2,57178,gene/protein,ZMIZ1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ZMIZ1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,0e05bb0aa710b76c,10100,Tay-Sachs disease,MONDO,2,57178,gene/protein,ZMIZ1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > ZMIZ1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,d626d5943a7bd469,10100,Tay-Sachs disease,MONDO,2,84441,gene/protein,MAML2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > MAML2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,1203afec25aa4868,10100,Tay-Sachs disease,MONDO,2,400954,gene/protein,EML6,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > EML6 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,d9d1bbd03e073ba3,10100,Tay-Sachs disease,MONDO,2,79722,gene/protein,ANKRD55,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ANKRD55 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,44513afdf7ee03b8,10100,Tay-Sachs disease,MONDO,2,253827,gene/protein,MSRB3,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > MSRB3 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,6e6e3107af71afc3,10100,Tay-Sachs disease,MONDO,2,6570,gene/protein,SLC18A1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > SLC18A1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,6912bc04b0ce791d,10100,Tay-Sachs disease,MONDO,2,1374,gene/protein,CPT1A,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > CPT1A (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,171270c94edd822d,10100,Tay-Sachs disease,MONDO,2,9750,gene/protein,RIPOR2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > RIPOR2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,fc7e1cd362da19d9,10100,Tay-Sachs disease,MONDO,2,64283,gene/protein,ARHGEF28,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > ARHGEF28 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,b505f4ea788186f7,10100,Tay-Sachs disease,MONDO,2,219790,gene/protein,RTKN2,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > RTKN2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,7018c00e976d8f3c,10100,Tay-Sachs disease,MONDO,2,6484,gene/protein,ST3GAL4,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ST3GAL4 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,b85e8b1fec066799,10100,Tay-Sachs disease,MONDO,2,7809,gene/protein,BSND,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > BSND (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,37d131b1d3b7a396,10100,Tay-Sachs disease,MONDO,2,7809,gene/protein,BSND,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > BSND (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,c092ee56c5334178,10100,Tay-Sachs disease,MONDO,2,57491,gene/protein,AHRR,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > AHRR (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,6258224259e762ca,10100,Tay-Sachs disease,MONDO,2,374291,gene/protein,NDUFS7,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFS7 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,84c8ee9e216a28ff,10100,Tay-Sachs disease,MONDO,2,2299,gene/protein,FOXI1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > FOXI1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,c862ef07474c4b7a,10100,Tay-Sachs disease,MONDO,2,493856,gene/protein,CISD2,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > CISD2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,6c83bf41fc70f479,10100,Tay-Sachs disease,MONDO,2,3458,gene/protein,IFNG,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > IFNG (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,2079ae893836eaf3,10100,Tay-Sachs disease,MONDO,2,433,gene/protein,ASGR2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ASGR2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,c5823da52c9bd177,10100,Tay-Sachs disease,MONDO,2,84243,gene/protein,ZDHHC18,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ZDHHC18 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,f91550263b7811e7,10100,Tay-Sachs disease,MONDO,2,256471,gene/protein,MFSD8,NCBI,Tay-Sachs disease (disease) > Cerebellar atrophy (effect/phenotype) > MFSD8 (gene/protein),disease > effect/phenotype > gene/protein,phenotype present > associated with,2,1
Tay-Sachs,1f1feb70721253d9,10100,Tay-Sachs disease,MONDO,2,256471,gene/protein,MFSD8,NCBI,Tay-Sachs disease (disease) > Developmental regression (effect/phenotype) > MFSD8 (gene/protein),disease > effect/phenotype > gene/protein,phenotype present > associated with,1,1
Tay-Sachs,03fec9fc56c74c3a,10100,Tay-Sachs disease,MONDO,2,5048,gene/protein,PAFAH1B1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > PAFAH1B1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,4ae01c091747d432,10100,Tay-Sachs disease,MONDO,2,5741,gene/protein,PTH,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PTH (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,f58e7ebb186dc846,10100,Tay-Sachs disease,MONDO,2,5862,gene/protein,RAB2A,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > RAB2A (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,c088a284d47dbc10,10100,Tay-Sachs disease,MONDO,2,55660,gene/protein,PRPF40A,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PRPF40A (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,67a88ab62f897399,10100,Tay-Sachs disease,MONDO,2,9935,gene/protein,MAFB,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > MAFB (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,d32627a60ae095fb,10100,Tay-Sachs disease,MONDO,2,121665,gene/protein,SPPL3,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > SPPL3 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,4b27afa91b3993ac,10100,Tay-Sachs disease,MONDO,2,124997,gene/protein,WDR81,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > WDR81 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,3ddda813925d6a7d,10100,Tay-Sachs disease,MONDO,2,9603,gene/protein,NFE2L3,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > NFE2L3 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,a53e775800d1fb97,10100,Tay-Sachs disease,MONDO,2,4552,gene/protein,MTRR,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > MTRR (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,3339a180919101c0,10100,Tay-Sachs disease,MONDO,2,4702,gene/protein,NDUFA8,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFA8 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,db912dda376664b3,10100,Tay-Sachs disease,MONDO,2,482,gene/protein,ATP1B2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ATP1B2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,40c53f8d90109377,10100,Tay-Sachs disease,MONDO,2,10452,gene/protein,TOMM40,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > TOMM40 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,a81ee6abaaad6d41,10100,Tay-Sachs disease,MONDO,2,513,gene/protein,ATP5F1D,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ATP5F1D (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,1e1263ea06e64653,10100,Tay-Sachs disease,MONDO,2,54539,gene/protein,NDUFB11,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFB11 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,4a96011c9e80aafc,10100,Tay-Sachs disease,MONDO,2,4715,gene/protein,NDUFB9,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFB9 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,e52a8c5e754da165,10100,Tay-Sachs disease,MONDO,2,4719,gene/protein,NDUFS1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFS1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,89ee5cf8bdd83d65,10100,Tay-Sachs disease,MONDO,2,4709,gene/protein,NDUFB3,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFB3 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,f8d7988e51c8b14f,10100,Tay-Sachs disease,MONDO,2,4711,gene/protein,NDUFB5,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFB5 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,f5cd71c85f31794b,10100,Tay-Sachs disease,MONDO,2,64924,gene/protein,SLC30A5,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > SLC30A5 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,a78856de8dc45546,10100,Tay-Sachs disease,MONDO,2,258010,gene/protein,SVIP,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > SVIP (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,fea4b21013601e74,10100,Tay-Sachs disease,MONDO,2,8882,gene/protein,ZPR1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ZPR1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,ae7a81ccb08e19f7,10100,Tay-Sachs disease,MONDO,2,51663,gene/protein,ZFR,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > ZFR (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,c41690b7cfecf1a0,10100,Tay-Sachs disease,MONDO,2,9256,gene/protein,TSPOAP1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > TSPOAP1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,3aef9a1b888590b6,10100,Tay-Sachs disease,MONDO,2,9381,gene/protein,OTOF,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > OTOF (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,042a7b0c9ad7a8c5,10100,Tay-Sachs disease,MONDO,2,6427,gene/protein,SRSF2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > SRSF2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,6f8a5069bf20d15a,10100,Tay-Sachs disease,MONDO,2,60684,gene/protein,TRAPPC11,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > TRAPPC11 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,a6fb1e25d3848767,10100,Tay-Sachs disease,MONDO,2,10908,gene/protein,PNPLA6,NCBI,Tay-Sachs disease (disease) > motor neuron disorder (disease) > PNPLA6 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,5f6eb2dbd4df9359,10100,Tay-Sachs disease,MONDO,2,79915,gene/protein,ATAD5,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ATAD5 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,57e9ba8f9c895f2a,10100,Tay-Sachs disease,MONDO,2,23593,gene/protein,HEBP2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > HEBP2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,d61940cb6efded1e,10100,Tay-Sachs disease,MONDO,2,4716,gene/protein,NDUFB10,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFB10 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,df8cf9d948e8fb28,10100,Tay-Sachs disease,MONDO,2,60468,gene/protein,BACH2,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > BACH2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,3a0191c489cf53b8,10100,Tay-Sachs disease,MONDO,2,80714,gene/protein,PBX4,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PBX4 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,354f9b8bc733d6c4,10100,Tay-Sachs disease,MONDO,2,8193,gene/protein,DPF1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > DPF1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,2e6a0d131cd439fa,10100,Tay-Sachs disease,MONDO,2,6894,gene/protein,TARBP1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > TARBP1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,f6394f59673df32e,10100,Tay-Sachs disease,MONDO,2,6002,gene/protein,RGS12,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > RGS12 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,475369820ca4ce96,10100,Tay-Sachs disease,MONDO,2,8829,gene/protein,NRP1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NRP1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,3fcc80d0d90dd605,10100,Tay-Sachs disease,MONDO,2,57689,gene/protein,LRRC4C,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > LRRC4C (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
